rok,kraj_nuts_kod,kraj_nazev,pohlavi,vekova_kategorie,alzheimerova_nemoc,pocet_pacientu
2016,CZ042,Ústecký kraj,M,70–79,true,505
2016,CZ042,Ústecký kraj,Z,70–79,false,356
2016,CZ042,Ústecký kraj,M,70–79,false,285
2016,CZ042,Ústecký kraj,Z,70–79,true,824
2016,CZ051,Liberecký kraj,Z,70–79,false,189
2016,CZ051,Liberecký kraj,M,70–79,true,212
2016,CZ051,Liberecký kraj,Z,70–79,true,366
2016,CZ051,Liberecký kraj,M,70–79,false,203
2016,CZ052,Královéhradecký kraj,Z,70–79,false,236
2016,CZ052,Královéhradecký kraj,Z,70–79,true,669
2016,CZ052,Královéhradecký kraj,M,70–79,false,178
2016,CZ052,Královéhradecký kraj,M,70–79,true,383
2016,CZ053,Pardubický kraj,Z,70–79,true,686
2016,CZ053,Pardubický kraj,Z,70–79,false,185
2016,CZ053,Pardubický kraj,M,70–79,false,148
2016,CZ053,Pardubický kraj,M,70–79,true,432
2016,CZ063,Vysočina,Z,70–79,false,227
2016,CZ063,Vysočina,M,70–79,false,209
2016,CZ063,Vysočina,Z,70–79,true,667
2016,CZ063,Vysočina,M,70–79,true,372
2016,CZ064,Jihomoravský kraj,Z,70–79,false,566
2016,CZ064,Jihomoravský kraj,M,70–79,false,510
2016,CZ064,Jihomoravský kraj,M,70–79,true,816
2016,CZ064,Jihomoravský kraj,Z,70–79,true,1320
2016,CZ071,Olomoucký kraj,M,70–79,true,346
2016,CZ071,Olomoucký kraj,M,70–79,false,302
2016,CZ071,Olomoucký kraj,Z,70–79,false,353
2016,CZ071,Olomoucký kraj,Z,70–79,true,727
2016,CZ072,Zlínský kraj,M,70–79,true,453
2016,CZ072,Zlínský kraj,M,70–79,false,236
2016,CZ072,Zlínský kraj,Z,70–79,false,299
2016,CZ072,Zlínský kraj,Z,70–79,true,679
2016,CZ080,Moravskoslezský kraj,Z,70–79,false,961
2016,CZ080,Moravskoslezský kraj,M,70–79,false,801
2016,CZ080,Moravskoslezský kraj,M,70–79,true,624
2016,CZ080,Moravskoslezský kraj,Z,70–79,true,1179
2016,CZ999,Neznámý,Z,70–79,false,184
2016,CZ999,Neznámý,Z,70–79,true,360
2016,CZ999,Neznámý,M,70–79,true,251
2016,CZ999,Neznámý,M,70–79,false,215
2016,CZ010,Hl. m. Praha,Z,80–89,false,1473
2016,CZ010,Hl. m. Praha,Z,80–89,true,2448
2016,CZ010,Hl. m. Praha,M,80–89,false,551
2016,CZ010,Hl. m. Praha,M,80–89,true,1072
2016,CZ020,Středočeský kraj,M,80–89,true,792
2016,CZ020,Středočeský kraj,M,80–89,false,554
2016,CZ020,Středočeský kraj,Z,80–89,false,1402
2016,CZ020,Středočeský kraj,Z,80–89,true,2015
2016,CZ031,Jihočeský kraj,Z,80–89,false,650
2016,CZ031,Jihočeský kraj,M,80–89,false,267
2016,CZ031,Jihočeský kraj,M,80–89,true,405
2016,CZ031,Jihočeský kraj,Z,80–89,true,1140
2016,CZ032,Plzeňský kraj,M,80–89,false,218
2016,CZ032,Plzeňský kraj,Z,80–89,false,521
2016,CZ032,Plzeňský kraj,M,80–89,true,375
2016,CZ032,Plzeňský kraj,Z,80–89,true,977
2016,CZ041,Karlovarský kraj,M,80–89,true,174
2016,CZ041,Karlovarský kraj,M,80–89,false,133
2016,CZ041,Karlovarský kraj,Z,80–89,false,274
2016,CZ041,Karlovarský kraj,Z,80–89,true,484
2016,CZ042,Ústecký kraj,M,80–89,false,271
2016,CZ042,Ústecký kraj,Z,80–89,true,1284
2016,CZ042,Ústecký kraj,Z,80–89,false,747
2016,CZ042,Ústecký kraj,M,80–89,true,438
2016,CZ051,Liberecký kraj,M,80–89,true,236
2016,CZ051,Liberecký kraj,Z,80–89,false,365
2016,CZ051,Liberecký kraj,Z,80–89,true,563
2016,CZ051,Liberecký kraj,M,80–89,false,154
2016,CZ052,Královéhradecký kraj,M,80–89,true,425
2016,CZ052,Královéhradecký kraj,Z,80–89,true,1054
2016,CZ052,Královéhradecký kraj,Z,80–89,false,581
2016,CZ052,Královéhradecký kraj,M,80–89,false,273
2016,CZ053,Pardubický kraj,M,80–89,true,537
2016,CZ053,Pardubický kraj,Z,80–89,false,441
2016,CZ053,Pardubický kraj,M,80–89,false,183
2016,CZ053,Pardubický kraj,Z,80–89,true,1310
2016,CZ063,Vysočina,M,80–89,false,241
2016,CZ063,Vysočina,M,80–89,true,434
2016,CZ063,Vysočina,Z,80–89,true,1213
2016,CZ063,Vysočina,Z,80–89,false,599
2016,CZ064,Jihomoravský kraj,M,80–89,false,581
2016,CZ064,Jihomoravský kraj,M,80–89,true,912
2016,CZ064,Jihomoravský kraj,Z,80–89,false,1472
2016,CZ064,Jihomoravský kraj,Z,80–89,true,2264
2016,CZ071,Olomoucký kraj,M,80–89,false,328
2016,CZ071,Olomoucký kraj,Z,80–89,false,833
2016,CZ071,Olomoucký kraj,M,80–89,true,363
2016,CZ071,Olomoucký kraj,Z,80–89,true,1116
2016,CZ072,Zlínský kraj,M,80–89,true,443
2016,CZ072,Zlínský kraj,Z,80–89,false,773
2016,CZ072,Zlínský kraj,M,80–89,false,310
2016,CZ072,Zlínský kraj,Z,80–89,true,1205
2016,CZ080,Moravskoslezský kraj,Z,80–89,true,1572
2016,CZ080,Moravskoslezský kraj,Z,80–89,false,2091
2016,CZ080,Moravskoslezský kraj,M,80–89,false,701
2016,CZ080,Moravskoslezský kraj,M,80–89,true,560
2016,CZ999,Neznámý,Z,80–89,true,850
2016,CZ999,Neznámý,Z,80–89,false,685
2016,CZ999,Neznámý,M,80–89,false,354
2016,CZ999,Neznámý,M,80–89,true,393
2016,CZ010,Hl. m. Praha,M,90+,false,241
2016,CZ010,Hl. m. Praha,M,90+,true,268
2016,CZ010,Hl. m. Praha,Z,90+,true,808
2016,CZ010,Hl. m. Praha,Z,90+,false,1042
2016,CZ020,Středočeský kraj,M,90+,true,138
2016,CZ020,Středočeský kraj,Z,90+,false,649
2016,CZ020,Středočeský kraj,Z,90+,true,478
2016,CZ020,Středočeský kraj,M,90+,false,143
2016,CZ031,Jihočeský kraj,M,90+,false,88
2016,CZ031,Jihočeský kraj,M,90+,true,45
2016,CZ031,Jihočeský kraj,Z,90+,false,338
2016,CZ031,Jihočeský kraj,Z,90+,true,262
2016,CZ032,Plzeňský kraj,M,90+,true,60
2016,CZ032,Plzeňský kraj,M,90+,false,72
2016,CZ032,Plzeňský kraj,Z,90+,false,245
2016,CZ032,Plzeňský kraj,Z,90+,true,203
2016,CZ041,Karlovarský kraj,M,90+,false,26
2016,CZ041,Karlovarský kraj,Z,90+,false,134
2016,CZ041,Karlovarský kraj,M,90+,true,21
2016,CZ041,Karlovarský kraj,Z,90+,true,101
2016,CZ042,Ústecký kraj,M,90+,false,71
2016,CZ042,Ústecký kraj,Z,90+,false,387
2016,CZ042,Ústecký kraj,M,90+,true,70
2016,CZ042,Ústecký kraj,Z,90+,true,367
2016,CZ051,Liberecký kraj,Z,90+,false,199
2016,CZ051,Liberecký kraj,M,90+,false,38
2016,CZ051,Liberecký kraj,M,90+,true,27
2016,CZ051,Liberecký kraj,Z,90+,true,170
2016,CZ052,Královéhradecký kraj,M,90+,true,67
2016,CZ052,Královéhradecký kraj,Z,90+,false,287
2016,CZ052,Královéhradecký kraj,M,90+,false,70
2016,CZ052,Královéhradecký kraj,Z,90+,true,232
2016,CZ053,Pardubický kraj,Z,90+,false,225
2016,CZ053,Pardubický kraj,Z,90+,true,325
2016,CZ053,Pardubický kraj,M,90+,false,43
2016,CZ053,Pardubický kraj,M,90+,true,102
2016,CZ063,Vysočina,M,90+,false,74
2016,CZ063,Vysočina,Z,90+,true,300
2016,CZ063,Vysočina,M,90+,true,57
2016,CZ063,Vysočina,Z,90+,false,294
2016,CZ064,Jihomoravský kraj,Z,90+,false,783
2016,CZ064,Jihomoravský kraj,M,90+,true,141
2016,CZ064,Jihomoravský kraj,M,90+,false,178
2016,CZ064,Jihomoravský kraj,Z,90+,true,513
2016,CZ071,Olomoucký kraj,Z,90+,false,422
2016,CZ071,Olomoucký kraj,M,90+,true,66
2016,CZ071,Olomoucký kraj,M,90+,false,106
2016,CZ071,Olomoucký kraj,Z,90+,true,265
2016,CZ072,Zlínský kraj,M,90+,false,100
2016,CZ072,Zlínský kraj,Z,90+,true,263
2016,CZ072,Zlínský kraj,Z,90+,false,342
2016,CZ072,Zlínský kraj,M,90+,true,57
2016,CZ080,Moravskoslezský kraj,Z,90+,true,309
2016,CZ080,Moravskoslezský kraj,Z,90+,false,961
2016,CZ080,Moravskoslezský kraj,M,90+,true,89
2016,CZ080,Moravskoslezský kraj,M,90+,false,161
2016,CZ999,Neznámý,Z,90+,false,394
2016,CZ999,Neznámý,Z,90+,true,298
2016,CZ999,Neznámý,M,90+,false,125
2016,CZ999,Neznámý,M,90+,true,84
2017,CZ010,Hl. m. Praha,Z,50–59,true,71
2017,CZ010,Hl. m. Praha,Z,50–59,false,62
2017,CZ010,Hl. m. Praha,M,50–59,false,63
2017,CZ010,Hl. m. Praha,M,50–59,true,54
2017,CZ020,Středočeský kraj,Z,50–59,true,99
2017,CZ020,Středočeský kraj,M,50–59,false,98
2017,CZ020,Středočeský kraj,M,50–59,true,60
2017,CZ020,Středočeský kraj,Z,50–59,false,64
2017,CZ031,Jihočeský kraj,M,50–59,false,44
2017,CZ031,Jihočeský kraj,M,50–59,true,38
2017,CZ031,Jihočeský kraj,Z,50–59,true,32
2017,CZ031,Jihočeský kraj,Z,50–59,false,42
2017,CZ032,Plzeňský kraj,M,50–59,true,21
2017,CZ032,Plzeňský kraj,Z,50–59,false,21
2017,CZ032,Plzeňský kraj,Z,50–59,true,39
2017,CZ032,Plzeňský kraj,M,50–59,false,34
2017,CZ041,Karlovarský kraj,M,50–59,false,16
2017,CZ041,Karlovarský kraj,Z,50–59,true,22
2017,CZ041,Karlovarský kraj,M,50–59,true,10
2017,CZ041,Karlovarský kraj,Z,50–59,false,23
2017,CZ042,Ústecký kraj,M,50–59,false,72
2017,CZ042,Ústecký kraj,Z,50–59,false,46
2017,CZ042,Ústecký kraj,Z,50–59,true,68
2017,CZ042,Ústecký kraj,M,50–59,true,30
2017,CZ051,Liberecký kraj,Z,50–59,false,42
2017,CZ051,Liberecký kraj,M,50–59,false,49
2017,CZ051,Liberecký kraj,Z,50–59,true,30
2017,CZ051,Liberecký kraj,M,50–59,true,22
2017,CZ052,Královéhradecký kraj,Z,50–59,true,47
2017,CZ052,Královéhradecký kraj,M,50–59,true,34
2017,CZ052,Královéhradecký kraj,Z,50–59,false,28
2017,CZ052,Královéhradecký kraj,M,50–59,false,34
2017,CZ053,Pardubický kraj,Z,50–59,false,28
2017,CZ053,Pardubický kraj,Z,50–59,true,33
2017,CZ053,Pardubický kraj,M,50–59,true,28
2017,CZ053,Pardubický kraj,M,50–59,false,43
2017,CZ063,Vysočina,M,50–59,false,46
2017,CZ063,Vysočina,Z,50–59,false,28
2017,CZ063,Vysočina,M,50–59,true,31
2017,CZ063,Vysočina,Z,50–59,true,34
2017,CZ064,Jihomoravský kraj,M,50–59,true,58
2017,CZ064,Jihomoravský kraj,Z,50–59,true,96
2017,CZ064,Jihomoravský kraj,M,50–59,false,84
2017,CZ064,Jihomoravský kraj,Z,50–59,false,79
2017,CZ071,Olomoucký kraj,M,50–59,false,69
2017,CZ071,Olomoucký kraj,M,50–59,true,17
2017,CZ071,Olomoucký kraj,Z,50–59,true,47
2017,CZ071,Olomoucký kraj,Z,50–59,false,45
2017,CZ072,Zlínský kraj,M,50–59,true,23
2017,CZ072,Zlínský kraj,Z,50–59,false,35
2017,CZ072,Zlínský kraj,Z,50–59,true,35
2017,CZ072,Zlínský kraj,M,50–59,false,53
2017,CZ080,Moravskoslezský kraj,M,50–59,true,43
2017,CZ080,Moravskoslezský kraj,M,50–59,false,185
2017,CZ080,Moravskoslezský kraj,Z,50–59,false,116
2017,CZ080,Moravskoslezský kraj,Z,50–59,true,65
2017,CZ999,Neznámý,M,50–59,true,8
2017,CZ999,Neznámý,Z,50–59,false,7
2017,CZ999,Neznámý,M,50–59,false,18
2017,CZ999,Neznámý,Z,50–59,true,8
2017,CZ010,Hl. m. Praha,M,60–69,true,272
2017,CZ010,Hl. m. Praha,M,60–69,false,249
2017,CZ010,Hl. m. Praha,Z,60–69,false,189
2017,CZ010,Hl. m. Praha,Z,60–69,true,335
2017,CZ020,Středočeský kraj,Z,60–69,false,203
2017,CZ020,Středočeský kraj,Z,60–69,true,355
2017,CZ020,Středočeský kraj,M,60–69,true,322
2017,CZ020,Středočeský kraj,M,60–69,false,280
2017,CZ031,Jihočeský kraj,M,60–69,false,136
2017,CZ031,Jihočeský kraj,M,60–69,true,110
2017,CZ031,Jihočeský kraj,Z,60–69,false,98
2017,CZ031,Jihočeský kraj,Z,60–69,true,133
2017,CZ032,Plzeňský kraj,M,60–69,false,94
2017,CZ032,Plzeňský kraj,M,60–69,true,95
2017,CZ032,Plzeňský kraj,Z,60–69,false,64
2017,CZ032,Plzeňský kraj,Z,60–69,true,141
2017,CZ041,Karlovarský kraj,M,60–69,false,86
2017,CZ041,Karlovarský kraj,M,60–69,true,82
2017,CZ041,Karlovarský kraj,Z,60–69,false,48
2017,CZ041,Karlovarský kraj,Z,60–69,true,78
2017,CZ042,Ústecký kraj,M,60–69,true,248
2017,CZ042,Ústecký kraj,Z,60–69,false,162
2017,CZ042,Ústecký kraj,Z,60–69,true,249
2017,CZ042,Ústecký kraj,M,60–69,false,209
2017,CZ051,Liberecký kraj,M,60–69,true,88
2017,CZ051,Liberecký kraj,Z,60–69,true,120
2017,CZ051,Liberecký kraj,Z,60–69,false,86
2017,CZ051,Liberecký kraj,M,60–69,false,108
2017,CZ052,Královéhradecký kraj,M,60–69,false,124
2017,CZ052,Královéhradecký kraj,Z,60–69,false,96
2017,CZ052,Královéhradecký kraj,Z,60–69,true,162
2017,CZ052,Královéhradecký kraj,M,60–69,true,163
2017,CZ053,Pardubický kraj,Z,60–69,true,155
2017,CZ053,Pardubický kraj,M,60–69,true,159
2017,CZ053,Pardubický kraj,M,60–69,false,103
2017,CZ053,Pardubický kraj,Z,60–69,false,91
2017,CZ063,Vysočina,M,60–69,true,117
2017,CZ063,Vysočina,Z,60–69,false,63
2017,CZ063,Vysočina,Z,60–69,true,130
2017,CZ063,Vysočina,M,60–69,false,109
2017,CZ064,Jihomoravský kraj,M,60–69,true,258
2017,CZ064,Jihomoravský kraj,M,60–69,false,248
2017,CZ064,Jihomoravský kraj,Z,60–69,true,343
2017,CZ064,Jihomoravský kraj,Z,60–69,false,171
2017,CZ071,Olomoucký kraj,M,60–69,true,136
2017,CZ071,Olomoucký kraj,Z,60–69,true,141
2017,CZ071,Olomoucký kraj,M,60–69,false,179
2017,CZ071,Olomoucký kraj,Z,60–69,false,128
2017,CZ072,Zlínský kraj,M,60–69,false,150
2017,CZ072,Zlínský kraj,Z,60–69,true,165
2017,CZ072,Zlínský kraj,M,60–69,true,146
2017,CZ072,Zlínský kraj,Z,60–69,false,94
2017,CZ080,Moravskoslezský kraj,Z,60–69,false,317
2017,CZ080,Moravskoslezský kraj,M,60–69,true,246
2017,CZ080,Moravskoslezský kraj,M,60–69,false,501
2017,CZ080,Moravskoslezský kraj,Z,60–69,true,304
2017,CZ999,Neznámý,Z,60–69,true,48
2017,CZ999,Neznámý,M,60–69,true,45
2017,CZ999,Neznámý,M,60–69,false,111
2017,CZ999,Neznámý,Z,60–69,false,50
2017,CZ010,Hl. m. Praha,M,70–79,false,492
2017,CZ010,Hl. m. Praha,M,70–79,true,901
2017,CZ010,Hl. m. Praha,Z,70–79,false,588
2017,CZ010,Hl. m. Praha,Z,70–79,true,1381
2017,CZ020,Středočeský kraj,Z,70–79,true,1374
2017,CZ020,Středočeský kraj,Z,70–79,false,692
2017,CZ020,Středočeský kraj,M,70–79,false,566
2017,CZ020,Středočeský kraj,M,70–79,true,838
2017,CZ031,Jihočeský kraj,M,70–79,false,212
2017,CZ031,Jihočeský kraj,Z,70–79,false,292
2017,CZ031,Jihočeský kraj,M,70–79,true,381
2017,CZ031,Jihočeský kraj,Z,70–79,true,693
2017,CZ032,Plzeňský kraj,Z,70–79,true,628
2017,CZ032,Plzeňský kraj,M,70–79,false,189
2017,CZ032,Plzeňský kraj,M,70–79,true,351
2017,CZ032,Plzeňský kraj,Z,70–79,false,234
2017,CZ041,Karlovarský kraj,M,70–79,false,135
2017,CZ041,Karlovarský kraj,Z,70–79,true,363
2017,CZ041,Karlovarský kraj,M,70–79,true,191
2017,CZ041,Karlovarský kraj,Z,70–79,false,145
2017,CZ042,Ústecký kraj,Z,70–79,false,386
2017,CZ042,Ústecký kraj,M,70–79,true,512
2017,CZ042,Ústecký kraj,M,70–79,false,338
2017,CZ042,Ústecký kraj,Z,70–79,true,959
2017,CZ051,Liberecký kraj,M,70–79,true,253
2017,CZ051,Liberecký kraj,Z,70–79,false,238
2017,CZ051,Liberecký kraj,Z,70–79,true,409
2017,CZ051,Liberecký kraj,M,70–79,false,231
2017,CZ052,Královéhradecký kraj,Z,70–79,false,248
2017,CZ052,Královéhradecký kraj,Z,70–79,true,711
2017,CZ052,Královéhradecký kraj,M,70–79,false,216
2017,CZ052,Královéhradecký kraj,M,70–79,true,423
2017,CZ053,Pardubický kraj,Z,70–79,false,193
2017,CZ053,Pardubický kraj,Z,70–79,true,749
2017,CZ053,Pardubický kraj,M,70–79,false,161
2017,CZ053,Pardubický kraj,M,70–79,true,438
2017,CZ063,Vysočina,M,70–79,true,411
2017,CZ063,Vysočina,Z,70–79,false,230
2017,CZ063,Vysočina,Z,70–79,true,712
2017,CZ063,Vysočina,M,70–79,false,202
2017,CZ064,Jihomoravský kraj,M,70–79,true,846
2017,CZ064,Jihomoravský kraj,M,70–79,false,533
2017,CZ064,Jihomoravský kraj,Z,70–79,false,601
2017,CZ064,Jihomoravský kraj,Z,70–79,true,1393
2017,CZ071,Olomoucký kraj,Z,70–79,false,334
2017,CZ071,Olomoucký kraj,M,70–79,true,401
2017,CZ071,Olomoucký kraj,Z,70–79,true,785
2017,CZ071,Olomoucký kraj,M,70–79,false,282
2017,CZ072,Zlínský kraj,M,70–79,false,283
2017,CZ072,Zlínský kraj,M,70–79,true,465
2017,CZ072,Zlínský kraj,Z,70–79,false,288
2017,CZ072,Zlínský kraj,Z,70–79,true,714
2017,CZ080,Moravskoslezský kraj,Z,70–79,false,1019
2017,CZ080,Moravskoslezský kraj,Z,70–79,true,1306
2017,CZ080,Moravskoslezský kraj,M,70–79,false,814
2017,CZ080,Moravskoslezský kraj,M,70–79,true,672
2017,CZ999,Neznámý,Z,70–79,false,189
2017,CZ999,Neznámý,Z,70–79,true,308
2017,CZ999,Neznámý,M,70–79,false,206
2017,CZ999,Neznámý,M,70–79,true,239
2017,CZ010,Hl. m. Praha,M,80–89,true,1119
2017,CZ010,Hl. m. Praha,Z,80–89,true,2497
2017,CZ010,Hl. m. Praha,M,80–89,false,572
2017,CZ010,Hl. m. Praha,Z,80–89,false,1479
2017,CZ020,Středočeský kraj,Z,80–89,true,2180
2017,CZ020,Středočeský kraj,M,80–89,true,797
2017,CZ020,Středočeský kraj,M,80–89,false,570
2017,CZ020,Středočeský kraj,Z,80–89,false,1429
2017,CZ031,Jihočeský kraj,M,80–89,true,422
2017,CZ031,Jihočeský kraj,M,80–89,false,311
2017,CZ031,Jihočeský kraj,Z,80–89,true,1186
2017,CZ031,Jihočeský kraj,Z,80–89,false,687
2017,CZ032,Plzeňský kraj,M,80–89,true,403
2017,CZ032,Plzeňský kraj,M,80–89,false,235
2017,CZ032,Plzeňský kraj,Z,80–89,false,568
2017,CZ032,Plzeňský kraj,Z,80–89,true,1037
2017,CZ041,Karlovarský kraj,M,80–89,true,188
2017,CZ041,Karlovarský kraj,Z,80–89,true,494
2017,CZ041,Karlovarský kraj,M,80–89,false,117
2017,CZ041,Karlovarský kraj,Z,80–89,false,310
2017,CZ042,Ústecký kraj,Z,80–89,false,734
2017,CZ042,Ústecký kraj,Z,80–89,true,1306
2017,CZ042,Ústecký kraj,M,80–89,false,300
2017,CZ042,Ústecký kraj,M,80–89,true,435
2017,CZ051,Liberecký kraj,M,80–89,false,180
2017,CZ051,Liberecký kraj,Z,80–89,true,589
2017,CZ051,Liberecký kraj,M,80–89,true,268
2017,CZ051,Liberecký kraj,Z,80–89,false,413
2017,CZ052,Královéhradecký kraj,M,80–89,false,306
2017,CZ052,Královéhradecký kraj,Z,80–89,false,607
2017,CZ052,Královéhradecký kraj,M,80–89,true,447
2017,CZ052,Královéhradecký kraj,Z,80–89,true,1109
2017,CZ053,Pardubický kraj,Z,80–89,false,479
2017,CZ053,Pardubický kraj,M,80–89,false,179
2017,CZ053,Pardubický kraj,M,80–89,true,588
2017,CZ053,Pardubický kraj,Z,80–89,true,1388
2017,CZ063,Vysočina,Z,80–89,true,1308
2017,CZ063,Vysočina,Z,80–89,false,624
2017,CZ063,Vysočina,M,80–89,false,284
2017,CZ063,Vysočina,M,80–89,true,458
2017,CZ064,Jihomoravský kraj,Z,80–89,true,2314
2017,CZ064,Jihomoravský kraj,M,80–89,false,618
2017,CZ064,Jihomoravský kraj,M,80–89,true,936
2017,CZ064,Jihomoravský kraj,Z,80–89,false,1412
2017,CZ071,Olomoucký kraj,M,80–89,true,409
2017,CZ071,Olomoucký kraj,Z,80–89,false,833
2017,CZ071,Olomoucký kraj,M,80–89,false,333
2017,CZ071,Olomoucký kraj,Z,80–89,true,1182
2017,CZ072,Zlínský kraj,M,80–89,false,298
2017,CZ072,Zlínský kraj,Z,80–89,true,1317
2017,CZ072,Zlínský kraj,M,80–89,true,469
2017,CZ072,Zlínský kraj,Z,80–89,false,832
2017,CZ080,Moravskoslezský kraj,Z,80–89,true,1722
2017,CZ080,Moravskoslezský kraj,M,80–89,true,604
2017,CZ080,Moravskoslezský kraj,Z,80–89,false,2073
2017,CZ080,Moravskoslezský kraj,M,80–89,false,784
2017,CZ999,Neznámý,Z,80–89,false,580
2017,CZ999,Neznámý,Z,80–89,true,803
2017,CZ999,Neznámý,M,80–89,false,326
2017,CZ999,Neznámý,M,80–89,true,362
2017,CZ010,Hl. m. Praha,Z,90+,true,895
2017,CZ010,Hl. m. Praha,M,90+,false,262
2017,CZ010,Hl. m. Praha,M,90+,true,259
2017,CZ010,Hl. m. Praha,Z,90+,false,1139
2017,CZ020,Středočeský kraj,Z,90+,true,557
2017,CZ020,Středočeský kraj,Z,90+,false,714
2017,CZ020,Středočeský kraj,M,90+,false,184
2017,CZ020,Středočeský kraj,M,90+,true,139
2017,CZ031,Jihočeský kraj,M,90+,false,90
2017,CZ031,Jihočeský kraj,M,90+,true,62
2017,CZ031,Jihočeský kraj,Z,90+,false,344
2017,CZ031,Jihočeský kraj,Z,90+,true,297
2017,CZ032,Plzeňský kraj,Z,90+,false,302
2017,CZ032,Plzeňský kraj,M,90+,false,67
2017,CZ032,Plzeňský kraj,M,90+,true,58
2017,CZ032,Plzeňský kraj,Z,90+,true,251
2017,CZ041,Karlovarský kraj,M,90+,false,35
2017,CZ041,Karlovarský kraj,M,90+,true,30
2017,CZ041,Karlovarský kraj,Z,90+,false,137
2017,CZ041,Karlovarský kraj,Z,90+,true,111
2017,CZ042,Ústecký kraj,M,90+,false,85
2017,CZ042,Ústecký kraj,M,90+,true,73
2017,CZ042,Ústecký kraj,Z,90+,false,411
2017,CZ042,Ústecký kraj,Z,90+,true,375
2017,CZ051,Liberecký kraj,Z,90+,false,199
2017,CZ051,Liberecký kraj,Z,90+,true,203
2017,CZ051,Liberecký kraj,M,90+,false,45
2017,CZ051,Liberecký kraj,M,90+,true,32
2017,CZ052,Královéhradecký kraj,M,90+,true,83
2017,CZ052,Královéhradecký kraj,M,90+,false,88
2017,CZ052,Královéhradecký kraj,Z,90+,true,271
2017,CZ052,Královéhradecký kraj,Z,90+,false,334
2017,CZ053,Pardubický kraj,M,90+,false,42
2017,CZ053,Pardubický kraj,Z,90+,true,378
2017,CZ053,Pardubický kraj,M,90+,true,103
2017,CZ053,Pardubický kraj,Z,90+,false,207
2017,CZ063,Vysočina,Z,90+,false,308
2017,CZ063,Vysočina,M,90+,false,81
2017,CZ063,Vysočina,M,90+,true,65
2017,CZ063,Vysočina,Z,90+,true,329
2017,CZ064,Jihomoravský kraj,M,90+,false,175
2017,CZ064,Jihomoravský kraj,M,90+,true,140
2017,CZ064,Jihomoravský kraj,Z,90+,false,791
2017,CZ064,Jihomoravský kraj,Z,90+,true,585
2017,CZ071,Olomoucký kraj,M,90+,false,108
2017,CZ071,Olomoucký kraj,M,90+,true,72
2017,CZ071,Olomoucký kraj,Z,90+,true,271
2017,CZ071,Olomoucký kraj,Z,90+,false,458
2017,CZ072,Zlínský kraj,M,90+,false,99
2017,CZ072,Zlínský kraj,M,90+,true,64
2017,CZ072,Zlínský kraj,Z,90+,false,351
2017,CZ072,Zlínský kraj,Z,90+,true,324
2017,CZ080,Moravskoslezský kraj,Z,90+,false,1025
2017,CZ080,Moravskoslezský kraj,Z,90+,true,362
2017,CZ080,Moravskoslezský kraj,M,90+,false,177
2017,CZ080,Moravskoslezský kraj,M,90+,true,93
2017,CZ999,Neznámý,M,90+,true,90
2017,CZ999,Neznámý,Z,90+,true,298
2017,CZ999,Neznámý,M,90+,false,122
2017,CZ999,Neznámý,Z,90+,false,406
2018,CZ010,Hl. m. Praha,M,50–59,false,60
2018,CZ010,Hl. m. Praha,Z,50–59,false,57
2018,CZ010,Hl. m. Praha,M,50–59,true,51
2018,CZ010,Hl. m. Praha,Z,50–59,true,59
2018,CZ020,Středočeský kraj,Z,50–59,false,56
2018,CZ020,Středočeský kraj,M,50–59,true,60
2018,CZ020,Středočeský kraj,Z,50–59,true,88
2018,CZ020,Středočeský kraj,M,50–59,false,99
2018,CZ031,Jihočeský kraj,M,50–59,false,38
2018,CZ031,Jihočeský kraj,Z,50–59,false,37
2018,CZ031,Jihočeský kraj,M,50–59,true,35
2018,CZ031,Jihočeský kraj,Z,50–59,true,39
2018,CZ032,Plzeňský kraj,Z,50–59,false,22
2018,CZ032,Plzeňský kraj,M,50–59,true,17
2018,CZ032,Plzeňský kraj,Z,50–59,true,38
2018,CZ032,Plzeňský kraj,M,50–59,false,33
2018,CZ041,Karlovarský kraj,M,50–59,false,21
2018,CZ041,Karlovarský kraj,M,50–59,true,11
2018,CZ041,Karlovarský kraj,Z,50–59,false,24
2018,CZ041,Karlovarský kraj,Z,50–59,true,24
2018,CZ042,Ústecký kraj,M,50–59,true,31
2018,CZ042,Ústecký kraj,M,50–59,false,59
2018,CZ042,Ústecký kraj,Z,50–59,false,49
2018,CZ042,Ústecký kraj,Z,50–59,true,50
2018,CZ051,Liberecký kraj,Z,50–59,true,33
2018,CZ051,Liberecký kraj,Z,50–59,false,38
2018,CZ051,Liberecký kraj,M,50–59,false,34
2018,CZ051,Liberecký kraj,M,50–59,true,22
2018,CZ052,Královéhradecký kraj,Z,50–59,false,33
2018,CZ052,Královéhradecký kraj,M,50–59,true,32
2018,CZ052,Královéhradecký kraj,Z,50–59,true,42
2018,CZ052,Královéhradecký kraj,M,50–59,false,29
2018,CZ053,Pardubický kraj,Z,50–59,false,33
2018,CZ053,Pardubický kraj,Z,50–59,true,47
2018,CZ053,Pardubický kraj,M,50–59,true,37
2018,CZ053,Pardubický kraj,M,50–59,false,47
2018,CZ063,Vysočina,M,50–59,false,44
2018,CZ063,Vysočina,M,50–59,true,25
2018,CZ063,Vysočina,Z,50–59,false,27
2018,CZ063,Vysočina,Z,50–59,true,35
2018,CZ064,Jihomoravský kraj,Z,50–59,true,93
2018,CZ064,Jihomoravský kraj,M,50–59,true,60
